MEMBER_NBR,TERM,OPEN_DATE,LOAN_AMOUNT,RATE,CREDIT_SCORE_AT_ORIG,6_MOS_SCORE_CHG,TARGET_DATE,TIME_OBSERVED,CO,STATUS
135900,12,2024-09-13 00:00:00.000,3001,11.99,785,0,,4,0,OPEN
1774680,60,2021-09-09 00:00:00.000,18226.23,12.4,655,17,,40,0,OPEN
1622520,48,2022-01-20 00:00:00.000,7000,13.49,645,6,,36,0,OPEN
1290890,60,2022-02-11 00:00:00.000,17555.38,9.49,710,25,,35,0,OPEN
1750160,60,2022-03-14 00:00:00.000,19926.6,10.49,670,-14,11/30/2024,32,1,DEFAULT
2089460,60,2022-07-06 00:00:00.000,40000,9.4,812,0,4/30/2024,21,0,CLOSED
1090890,48,2022-11-22 00:00:00.000,8000,10.4,734,44,7/31/2024,20,0,CLOSED
1590670,36,2024-03-26 00:00:00.000,6000,13.49,674,23,,10,0,OPEN
1535690,48,2021-02-17 00:00:00.000,13900,16.49,617,39,,47,0,OPEN
993810,48,2021-07-01 00:00:00.000,6983.38,9.4,781,-56,,42,0,OPEN
849540,60,2021-12-16 00:00:00.000,37326,9.4,778,16,,37,0,OPEN
1592490,60,2022-07-12 00:00:00.000,34487.44,9.4,752,55,,30,0,OPEN
1766030,60,2024-06-18 00:00:00.000,20000,12.99,708,15,,7,0,OPEN
2053730,48,2024-12-13 00:00:00.000,5000,11.99,771,0,,1,0,OPEN
1777920,60,2022-07-21 00:00:00.000,33000,9.4,861,-4,9/30/2022,2,0,CLOSED
1811730,48,2022-09-02 00:00:00.000,3500,9.4,756,7,1/31/2023,4,0,CLOSED
1665390,48,2022-10-20 00:00:00.000,18000,9.9,783,-21,,27,0,OPEN
1014160,48,2022-11-30 00:00:00.000,8805.09,11.9,679,-12,10/31/2023,11,1,DEFAULT
1852280,60,2024-07-12 00:00:00.000,22040.77,11.99,741,-117,,6,0,OPEN
1797650,36,2024-11-27 00:00:00.000,6000,11.99,885,0,,2,0,OPEN
1976860,48,2025-01-14 00:00:00.000,10000,12.99,707,0,,0,0,OPEN
1644910,60,2023-09-07 00:00:00.000,15200,14.9,691,-7,,16,0,OPEN
1640190,48,2023-11-24 00:00:00.000,15000,15.9,658,4,,14,0,OPEN
1380390,60,2024-01-16 00:00:00.000,20000,11.49,791,28,7/31/2024,6,0,CLOSED
1960620,48,2024-03-29 00:00:00.000,11000,16.49,622,16,,10,0,OPEN
1818710,60,2024-05-10 00:00:00.000,30000,12.99,720,36,,8,0,OPEN
768030,48,2021-04-01 00:00:00.000,15000,8.49,775,-50,,45,0,OPEN
1678360,48,2021-11-19 00:00:00.000,8100,10.4,706,3,7/31/2024,32,0,CLOSED
144270,48,2023-03-29 00:00:00.000,14500,14.4,779,-17,,22,0,OPEN
189200,48,2023-07-20 00:00:00.000,12000,14.4,764,54,,18,0,OPEN
1488780,36,2021-09-24 00:00:00.000,8410.44,9.4,769,2,7/31/2022,10,0,CLOSED
1130970,59,2022-02-03 00:00:00.000,19716.33,8.49,825,-7,1/31/2023,11,0,CLOSED
65871,24,2022-11-17 00:00:00.000,7000,9.9,838,8,1/31/2024,14,0,CLOSED
1737610,60,2024-06-20 00:00:00.000,20000,11.99,789,-21,11/30/2024,5,0,CLOSED
1394570,60,2021-04-02 00:00:00.000,20334.03,10.49,677,90,,45,0,OPEN
1360980,60,2023-03-21 00:00:00.000,23000,14.9,686,-3,,22,0,OPEN
1403180,60,2023-11-15 00:00:00.000,25000,12.9,760,25,,14,0,OPEN
1733340,48,2023-08-25 00:00:00.000,9500,14.9,699,35,,17,0,OPEN
2013960,48,2023-09-27 00:00:00.000,8000,12.9,745,-52,,16,0,OPEN
2088680,24,2024-09-06 00:00:00.000,3001,11.99,0,0,12/31/2024,3,0,CLOSED
932960,48,2021-12-15 00:00:00.000,6000,11.4,677,14,7/31/2022,7,0,CLOSED
1241340,48,2022-06-01 00:00:00.000,9400,10.4,729,-29,,31,0,OPEN
1771940,60,2022-06-02 00:00:00.000,15000,10.4,704,7,,31,0,OPEN
67908,48,2022-11-17 00:00:00.000,6500,9.9,772,55,2/29/2024,15,0,CLOSED
115180,48,2021-08-11 00:00:00.000,30000,9.4,749,3,,41,0,OPEN
1183570,48,2022-01-20 00:00:00.000,3845,16.49,600,-5,,36,0,OPEN
792310,60,2022-04-07 00:00:00.000,15000,9.4,769,-24,6/30/2024,26,0,CLOSED
1066120,36,2024-05-08 00:00:00.000,4900,16.99,640,-15,,8,0,OPEN
1624810,60,2021-08-16 00:00:00.000,20000,11.4,684,-2,,41,0,OPEN
126210,60,2022-06-02 00:00:00.000,20000,9.4,847,-42,9/30/2022,3,0,CLOSED
1433300,48,2022-10-20 00:00:00.000,12000,10.9,728,48,,27,0,OPEN
692480,48,2023-11-16 00:00:00.000,15000,12.9,775,56,,14,0,OPEN
1866760,60,2022-04-01 00:00:00.000,30000,8.49,842,-8,,33,0,OPEN
1674090,60,2023-07-27 00:00:00.000,17500,12.9,797,-4,9/30/2024,14,0,CLOSED
1427030,60,2024-02-05 00:00:00.000,21000,11.49,797,10,,11,0,OPEN
1761280,48,2024-12-11 00:00:00.000,14500,14.99,654,0,,1,0,OPEN
2038170,48,2024-01-24 00:00:00.000,14000,13.49,693,33,,12,0,OPEN
1345520,60,2024-02-08 00:00:00.000,21000,13.49,684,75,,11,0,OPEN
1415210,60,2021-10-07 00:00:00.000,23652.71,10.4,719,-125,6/30/2024,32,1,DEFAULT
818130,60,2022-03-25 00:00:00.000,16000,8.49,798,1,,34,0,OPEN
1803560,60,2022-03-25 00:00:00.000,40000,10.49,679,-4,,34,0,OPEN
1931870,48,2023-03-27 00:00:00.000,4000,15.4,731,2,9/30/2023,6,0,CLOSED
1781840,60,2021-08-17 00:00:00.000,17000,10.4,0,0,,41,0,OPEN
1373550,60,2023-03-13 00:00:00.000,15000,12.9,786,18,,22,0,OPEN
1983940,36,2023-03-31 00:00:00.000,4000,15.9,663,-22,,22,0,OPEN
1411180,48,2024-03-05 00:00:00.000,20000,11.49,779,18,,10,0,OPEN
1444720,48,2022-11-07 00:00:00.000,11800,12.9,666,98,5/31/2023,6,0,CLOSED
1746420,48,2022-11-14 00:00:00.000,10000,14.9,623,-50,1/31/2024,14,1,DEFAULT
186222,60,2023-09-13 00:00:00.000,23000,12.9,845,-34,,16,0,OPEN
1398880,48,2021-04-05 00:00:00.000,9000,17.4,587,62,5/31/2024,37,0,CLOSED
1108520,60,2021-05-21 00:00:00.000,47550,11.4,681,74,,44,0,OPEN
1066810,48,2021-06-11 00:00:00.000,4950,10.4,710,-11,,43,0,OPEN
1436890,12,2022-02-04 00:00:00.000,5000,0,691,-175,8/31/2022,6,1,DEFAULT
2024690,48,2024-11-22 00:00:00.000,10576.77,13.99,670,0,,2,0,OPEN
1278770,60,2021-03-22 00:00:00.000,25000,11.49,650,13,11/30/2022,20,0,CLOSED
1623690,48,2022-02-12 00:00:00.000,14218.22,10.49,681,-238,9/30/2022,7,1,DEFAULT
1355660,60,2022-06-24 00:00:00.000,27000,14.4,642,-42,6/30/2024,24,0,CLOSED
1059470,60,2022-12-05 00:00:00.000,37000,9.9,792,-24,1/31/2024,13,0,CLOSED
2047150,24,2024-05-04 00:00:00.000,17320.32,12.99,721,26,,8,0,OPEN
212302,48,2024-12-13 00:00:00.000,10122.82,13.99,670,0,,1,0,OPEN
1505290,48,2025-01-08 00:00:00.000,9000,11.99,806,0,,0,0,OPEN
1296660,60,2021-03-31 00:00:00.000,15000,10.49,695,21,10/31/2022,19,0,CLOSED
1252580,48,2021-12-08 00:00:00.000,10106.29,11.4,671,25,3/31/2023,15,1,DEFAULT
1098140,60,2023-03-09 00:00:00.000,25393.18,13.9,721,48,,22,0,OPEN
1943950,48,2023-06-23 00:00:00.000,20000,14.4,778,24,11/30/2024,17,0,CLOSED
1079870,60,2021-09-22 00:00:00.000,27206.64,9.4,777,-45,,40,0,OPEN
1112480,48,2022-10-07 00:00:00.000,4333,17.9,590,10,,27,0,OPEN
1994720,48,2024-09-16 00:00:00.000,8000,11.99,767,0,,4,0,OPEN
1132960,48,2024-12-12 00:00:00.000,12000,11.99,774,0,,1,0,OPEN
1207670,36,2022-03-04 00:00:00.000,5000,11.49,656,19,,34,0,OPEN
76227,48,2022-08-12 00:00:00.000,5000,12.4,656,2,,29,0,OPEN
1603290,48,2022-12-09 00:00:00.000,12298.11,10.9,715,-1,,25,0,OPEN
1444680,48,2024-03-19 00:00:00.000,25000,12.49,716,-19,11/30/2024,8,0,CLOSED
240580,48,2022-08-09 00:00:00.000,10000,9.4,805,-8,,29,0,OPEN
1747140,60,2024-03-20 00:00:00.000,19000,14.49,665,29,,10,0,OPEN
76682,48,2024-06-11 00:00:00.000,5000,13.99,688,-50,,7,0,OPEN
1707510,48,2022-05-26 00:00:00.000,5000,10.4,705,5,7/31/2022,2,0,CLOSED
1990320,60,2023-05-23 00:00:00.000,16500,14.4,750,72,,20,0,OPEN
2053260,24,2024-09-05 00:00:00.000,3001,13.99,681,0,,4,0,OPEN
2027560,48,2023-12-06 00:00:00.000,5524.15,13.9,708,85,,13,0,OPEN
1100040,60,2024-02-08 00:00:00.000,20000,13.49,693,-14,,11,0,OPEN
2077180,48,2024-07-23 00:00:00.000,6859.99,13.99,682,0,,6,0,OPEN
1142910,48,2021-08-17 00:00:00.000,5000,9.4,789,-86,,41,0,OPEN
1368860,48,2021-11-09 00:00:00.000,5500,11.4,680,17,1/31/2023,14,0,CLOSED
1557340,60,2021-12-07 00:00:00.000,50000,9.4,793,-32,,37,0,OPEN
1396200,60,2022-05-28 00:00:00.000,15000,11.4,674,-72,3/31/2023,10,1,DEFAULT
1408580,60,2021-03-25 00:00:00.000,24357.28,8.49,803,18,12/31/2023,33,0,CLOSED
1467380,48,2022-06-23 00:00:00.000,4000,9.4,761,-64,4/30/2023,10,1,DEFAULT
312850,36,2022-11-16 00:00:00.000,4100,17.9,570,5,12/31/2024,25,1,DEFAULT
1611600,48,2024-08-28 00:00:00.000,11200,12.99,730,0,,5,0,OPEN
1552990,48,2021-04-26 00:00:00.000,8000,10.4,728,44,6/30/2023,26,0,CLOSED
1219650,48,2021-05-27 00:00:00.000,10000,11.4,677,11,7/31/2023,26,0,CLOSED
1360050,48,2022-03-02 00:00:00.000,9000,8.49,755,6,5/31/2024,26,0,CLOSED
1754790,36,2024-07-22 00:00:00.000,7000,11.99,814,-4,,6,0,OPEN
1105460,48,2022-08-02 00:00:00.000,6500,10.4,721,-18,,29,0,OPEN
1837870,48,2023-01-03 00:00:00.000,6000,13.9,723,18,2/29/2024,13,0,CLOSED
587140,60,2023-05-08 00:00:00.000,20423,14.4,802,-106,4/30/2024,11,0,CLOSED
1689060,60,2023-12-08 00:00:00.000,15000,12.9,804,38,,13,0,OPEN
2052850,60,2021-06-03 00:00:00.000,17500,10.4,724,0,8/31/2022,14,0,CLOSED
1780520,60,2021-11-05 00:00:00.000,15500,11.4,694,1,6/30/2024,31,0,CLOSED
1655140,48,2024-03-11 00:00:00.000,6500,12.49,725,-5,,10,0,OPEN
2032090,24,2024-09-04 00:00:00.000,3001,13.99,671,0,,4,0,OPEN
1184510,60,2021-02-19 00:00:00.000,24656,11.49,656,17,7/31/2022,17,1,DEFAULT
1754430,48,2022-08-25 00:00:00.000,5810,12.4,669,28,8/31/2023,12,0,CLOSED
1823920,60,2023-09-27 00:00:00.000,16000,13.9,725,58,,16,0,OPEN
1453190,48,2024-10-08 00:00:00.000,3001,16.99,644,0,,3,0,OPEN
1945950,60,2022-12-19 00:00:00.000,44000,10.9,711,-41,1/31/2024,13,1,DEFAULT
2036180,36,2024-01-09 00:00:00.000,7500,15.9,0,0,,12,0,OPEN
1133790,60,2024-03-06 00:00:00.000,30000,11.49,846,-22,,10,0,OPEN
1602870,48,2024-06-11 00:00:00.000,7500,12.99,708,-20,,7,0,OPEN
1462520,24,2021-02-03 00:00:00.000,12355.43,9.49,726,3,11/30/2022,21,0,CLOSED
198582,60,2021-08-25 00:00:00.000,28707,10.4,721,16,,41,0,OPEN
1822170,48,2021-11-29 00:00:00.000,13320,11.4,676,7,12/31/2024,37,1,DEFAULT
1756520,60,2022-03-18 00:00:00.000,20000,9.49,702,36,9/30/2022,6,0,CLOSED
1452380,48,2022-03-25 00:00:00.000,5000,10.49,674,30,,34,0,OPEN
465310,60,2024-03-06 00:00:00.000,30000,11.49,815,35,,10,0,OPEN
2075750,60,2024-07-18 00:00:00.000,17000,11.99,822,-40,,6,0,OPEN
1305350,60,2023-03-06 00:00:00.000,16000,15.9,668,24,,22,0,OPEN
1230630,36,2024-11-01 00:00:00.000,3500,12.99,727,0,,2,0,OPEN
1254810,60,2021-09-27 00:00:00.000,40000,9.4,792,-17,,40,0,OPEN
1707650,60,2021-10-01 00:00:00.000,32000,10.4,703,3,,39,0,OPEN
1538800,48,2022-09-16 00:00:00.000,9480,14.4,634,4,10/31/2024,25,0,CLOSED
1865710,60,2022-11-04 00:00:00.000,40000,10.9,738,-89,,26,0,OPEN
973800,36,2023-01-12 00:00:00.000,7500,13.9,711,1,12/31/2023,11,0,CLOSED
1232010,48,2024-03-29 00:00:00.000,10000,11.49,778,-164,,10,0,OPEN
1648450,24,2024-08-05 00:00:00.000,3001,11.99,799,0,,5,0,OPEN
1614810,48,2021-06-17 00:00:00.000,7878.87,14.4,643,80,,43,0,OPEN
1054520,36,2021-08-11 00:00:00.000,4300,17.4,554,-15,8/31/2024,36,0,CLOSED
1403440,24,2021-08-30 00:00:00.000,3300,10.4,718,-7,9/30/2023,25,0,CLOSED
59211,48,2022-06-10 00:00:00.000,10400,9.4,832,-40,8/31/2024,26,0,CLOSED
1532930,48,2023-03-17 00:00:00.000,7000,14.9,678,64,9/30/2024,18,1,DEFAULT
1585770,48,2024-02-21 00:00:00.000,8900,11.49,873,-3,,11,0,OPEN
1993810,48,2024-10-25 00:00:00.000,10000,12.99,719,0,,3,0,OPEN
1022750,48,2021-12-13 00:00:00.000,10000,10.4,719,7,,37,0,OPEN
1773140,48,2022-07-29 00:00:00.000,12500,11.4,676,-17,8/31/2022,1,0,CLOSED
1514840,48,2024-03-11 00:00:00.000,11020.31,11.49,807,10,,10,0,OPEN
480290,60,2024-05-03 00:00:00.000,22000,11.99,779,15,,8,0,OPEN
1788900,36,2024-07-31 00:00:00.000,5355.48,19.99,600,44,,6,0,OPEN
1668330,60,2021-04-09 00:00:00.000,16200,11.4,682,-15,10/31/2023,30,1,DEFAULT
1563690,24,2022-05-20 00:00:00.000,4500,10.4,730,-10,7/31/2024,26,0,CLOSED
1863140,36,2022-06-21 00:00:00.000,4000,9.4,744,-102,1/31/2023,7,0,CLOSED
1974610,48,2023-02-23 00:00:00.000,7500,14.9,672,18,5/31/2023,3,0,CLOSED
1765400,60,2024-01-08 00:00:00.000,15700,13.49,677,53,,12,0,OPEN
1892030,48,2024-04-10 00:00:00.000,10000,15.9,663,22,,9,0,OPEN
951050,48,2021-03-12 00:00:00.000,5287,16.49,619,24,5/31/2023,26,0,CLOSED
1002880,48,2021-06-07 00:00:00.000,9623,12.4,659,18,,43,0,OPEN
1674370,48,2021-09-13 00:00:00.000,4300,11.4,674,29,,40,0,OPEN
1841300,48,2023-03-24 00:00:00.000,12132.99,13.9,726,5,,22,0,OPEN
2051490,60,2024-03-28 00:00:00.000,20000,13.49,685,79,,10,0,OPEN
1344890,48,2021-02-19 00:00:00.000,5000,8.49,761,-26,10/31/2024,44,1,DEFAULT
951810,60,2023-03-02 00:00:00.000,20000,12.9,803,-3,,22,0,OPEN
1942910,48,2023-04-06 00:00:00.000,8000,16.4,672,-169,,21,1,DEFAULT
1992280,48,2024-03-12 00:00:00.000,17957.3,13.49,670,-4,,10,0,OPEN
1510660,48,2021-08-30 00:00:00.000,7000,9.4,787,-4,,41,0,OPEN
1758700,48,2022-02-18 00:00:00.000,5000,11.49,659,3,9/30/2023,19,0,CLOSED
1780700,36,2022-04-27 00:00:00.000,15000,9.4,761,-3,9/30/2022,5,0,CLOSED
497300,48,2022-05-26 00:00:00.000,15000,9.4,810,-59,2/28/2023,9,0,CLOSED
1346580,60,2024-09-16 00:00:00.000,28000,12.99,701,0,11/30/2024,2,0,CLOSED
1157650,36,2023-12-15 00:00:00.000,4500,17.9,643,-10,,13,0,OPEN
1821300,36,2023-12-12 00:00:00.000,3500,20.9,564,-9,12/31/2024,12,1,DEFAULT
15658,36,2024-07-18 00:00:00.000,5000,12.99,0,0,,6,0,OPEN
1330540,60,2022-02-24 00:00:00.000,25000,10.49,679,65,,35,0,OPEN
1726640,48,2021-03-31 00:00:00.000,5000,9.49,718,25,,46,0,OPEN
364170,60,2021-06-17 00:00:00.000,30000,9.4,760,19,,43,0,OPEN
1054560,16,2021-07-28 00:00:00.000,5000,11.4,672,9,10/31/2022,15,0,CLOSED
786140,36,2022-02-07 00:00:00.000,3833.37,8.49,804,-17,10/31/2023,20,0,CLOSED
1357370,36,2021-03-30 00:00:00.000,3500,16.49,554,22,2/29/2024,35,0,CLOSED
254340,48,2022-06-03 00:00:00.000,4700,9.4,743,-64,10/31/2022,4,0,CLOSED
2018030,60,2023-10-18 00:00:00.000,30000,13.9,726,8,,15,0,OPEN
1813530,60,2024-10-17 00:00:00.000,15500,11.99,832,0,,3,0,OPEN
403080,36,2024-10-04 00:00:00.000,7500,11.99,767,0,,3,0,OPEN
1847950,48,2024-10-22 00:00:00.000,7949,12.99,704,0,,3,0,OPEN
1956510,48,2024-12-24 00:00:00.000,5000,12.99,700,0,,1,0,OPEN
1720240,60,2021-03-17 00:00:00.000,38000,9.49,712,1,3/31/2024,36,0,CLOSED
1382960,48,2021-05-28 00:00:00.000,6000,9.4,758,-40,7/31/2024,38,0,CLOSED
1459370,48,2021-12-29 00:00:00.000,10000,10.4,731,22,1/31/2024,25,0,CLOSED
821880,60,2024-07-08 00:00:00.000,30000,11.99,776,7,,6,0,OPEN
1587540,48,2022-06-15 00:00:00.000,5000,10.4,708,-47,,31,0,OPEN
1716140,48,2023-05-24 00:00:00.000,13000,17.4,664,53,,20,0,OPEN
738450,36,2024-03-06 00:00:00.000,12000,12.49,717,66,,10,0,OPEN
1718990,60,2021-03-12 00:00:00.000,36250,9.49,726,69,8/31/2022,17,0,CLOSED
1701890,48,2022-05-20 00:00:00.000,3500,17.4,619,-23,,32,0,OPEN
786140,60,2023-10-26 00:00:00.000,15000,12.9,791,5,,15,0,OPEN
1988690,36,2024-09-05 00:00:00.000,4800,19.99,515,0,,4,0,OPEN
1710000,48,2022-12-14 00:00:00.000,21500,10.9,729,72,,25,0,OPEN
2050210,48,2024-03-19 00:00:00.000,7500,11.49,768,0,5/31/2024,2,0,CLOSED
1893520,48,2024-08-09 00:00:00.000,4547.18,13.99,672,0,,5,0,OPEN
381520,48,2022-03-08 00:00:00.000,8500,8.49,831,-9,4/30/2023,13,0,CLOSED
1640680,48,2022-04-06 00:00:00.000,4000,10.4,712,33,8/31/2024,28,1,DEFAULT
1619340,36,2022-06-24 00:00:00.000,10000,11.4,677,11,12/31/2024,30,0,CLOSED
1609900,60,2022-11-07 00:00:00.000,22000,9.9,748,27,5/31/2024,18,0,CLOSED
1493880,48,2022-07-21 00:00:00.000,10000,12.4,669,-39,12/31/2023,17,1,DEFAULT
1977280,36,2023-03-14 00:00:00.000,6000,14.9,685,-70,,22,0,OPEN
1633760,48,2021-02-04 00:00:00.000,8000,10.49,682,-59,,47,0,OPEN
1506950,48,2021-03-12 00:00:00.000,12000,9.49,705,-1,10/31/2024,43,0,CLOSED
2044750,48,2021-06-25 00:00:00.000,10000,11.4,682,0,,43,0,OPEN
1598100,60,2022-06-16 00:00:00.000,16700,14.4,642,50,,31,0,OPEN
1790400,60,2021-07-27 00:00:00.000,25000,11.4,689,-11,,42,0,OPEN
1001660,60,2024-01-31 00:00:00.000,26000,11.49,783,69,,12,0,OPEN
2035390,60,2024-01-05 00:00:00.000,15000,11.49,746,22,,12,0,OPEN
1960160,60,2022-11-30 00:00:00.000,20000,10.9,712,8,6/30/2023,7,0,CLOSED
2013690,36,2021-08-27 00:00:00.000,3438.28,14.4,620,0,9/30/2024,37,0,CLOSED
1369270,48,2023-05-10 00:00:00.000,9000,16.4,676,-1,,20,0,OPEN
977280,60,2024-05-02 00:00:00.000,30000,11.99,776,36,,8,0,OPEN
1658220,48,2024-07-02 00:00:00.000,10000,11.99,828,0,,6,0,OPEN
1596490,60,2021-03-22 00:00:00.000,25000,9.49,723,-21,1/31/2023,22,1,DEFAULT
1837620,48,2022-03-09 00:00:00.000,10900,10.49,689,-100,,34,0,OPEN
286960,48,2022-09-09 00:00:00.000,12000,9.4,817,-36,,28,0,OPEN
1849950,60,2023-11-17 00:00:00.000,30000,13.9,724,-8,,14,0,OPEN
1573850,48,2022-05-10 00:00:00.000,5000,10.4,718,-18,,32,0,OPEN
1988720,60,2023-05-01 00:00:00.000,25159.18,14.4,771,-168,,20,0,OPEN
1977730,60,2023-03-10 00:00:00.000,28172,13.9,711,94,,22,0,OPEN
1703250,60,2023-12-22 00:00:00.000,30000,12.9,792,1,3/31/2024,3,0,CLOSED
1167200,48,2024-03-29 00:00:00.000,11000,12.49,714,15,,10,0,OPEN
58145,60,2024-12-30 00:00:00.000,20700,12.99,707,0,,1,0,OPEN
1794240,48,2021-08-05 00:00:00.000,4500,12.4,661,-47,10/31/2022,14,1,DEFAULT
918360,48,2022-02-14 00:00:00.000,3001,8.49,783,19,1/31/2024,23,0,CLOSED
1853340,36,2022-02-17 00:00:00.000,5000,16.49,610,-75,12/31/2024,34,1,DEFAULT
160500,48,2022-04-16 00:00:00.000,13000,9.4,766,-14,7/31/2022,3,0,CLOSED
1754080,60,2022-04-06 00:00:00.000,15000,9.4,831,17,,33,0,OPEN
524330,60,2022-10-18 00:00:00.000,20000,9.9,834,-40,,27,0,OPEN
2081120,48,2024-08-16 00:00:00.000,5000,13.99,677,0,,5,0,OPEN
843390,60,2021-03-03 00:00:00.000,30000,9.49,702,65,,46,0,OPEN
1847820,36,2022-09-15 00:00:00.000,3500,14.4,647,19,12/31/2024,27,1,DEFAULT
1689510,60,2024-03-05 00:00:00.000,15000,12.49,702,14,8/31/2024,5,0,CLOSED
816670,48,2024-09-23 00:00:00.000,20000,11.99,780,0,,4,0,OPEN
1724220,48,2022-04-21 00:00:00.000,11196.67,12.4,655,37,,33,0,OPEN
1447430,60,2022-12-10 00:00:00.000,36000,10.9,736,23,2/28/2023,2,0,CLOSED
324780,48,2023-06-15 00:00:00.000,5000,15.4,727,52,,19,0,OPEN
1326690,48,2021-02-23 00:00:00.000,6940,10.49,670,25,5/31/2023,27,0,CLOSED
2050750,60,2021-05-18 00:00:00.000,25000,9.4,836,0,3/31/2024,34,0,CLOSED
1795850,48,2021-08-09 00:00:00.000,6400,14.4,630,9,,41,0,OPEN
1051220,60,2022-01-25 00:00:00.000,21192.34,8.49,794,-77,,36,0,OPEN
1814040,48,2023-01-11 00:00:00.000,9000,13.9,701,14,8/31/2023,7,0,CLOSED
1694610,36,2024-01-02 00:00:00.000,8560.85,15.9,669,-30,10/31/2024,9,0,CLOSED
1074710,48,2021-06-18 00:00:00.000,3001,9.4,802,-71,2/28/2023,20,0,CLOSED
1479350,48,2021-09-16 00:00:00.000,5200,11.4,691,-16,2/28/2023,17,1,DEFAULT
1290910,48,2021-12-17 00:00:00.000,4000,17.4,614,-6,,37,0,OPEN
1716800,60,2022-08-11 00:00:00.000,18500,12.4,651,66,,29,0,OPEN
450120,36,2023-02-27 00:00:00.000,15000,13.9,736,50,,23,0,OPEN
1239850,48,2023-12-19 00:00:00.000,5000,12.9,772,24,,13,0,OPEN
2025580,60,2023-10-30 00:00:00.000,30000,13.9,719,5,10/31/2024,12,0,CLOSED
1685940,60,2023-11-13 00:00:00.000,30000,15.9,610,74,,14,0,OPEN
1853180,48,2024-06-24 00:00:00.000,7500,12.99,707,0,,7,0,OPEN
1771930,48,2022-01-10 00:00:00.000,15000,13.49,623,93,6/30/2023,17,0,CLOSED
305880,48,2022-10-03 00:00:00.000,10221,9.9,795,39,,27,0,OPEN
1961770,60,2023-01-24 00:00:00.000,15000,12.9,828,1,,24,0,OPEN
1430360,60,2023-03-16 00:00:00.000,19000,12.9,756,63,,22,0,OPEN
2006640,48,2024-05-16 00:00:00.000,4000,13.99,681,-56,,8,0,OPEN
1310190,60,2021-04-23 00:00:00.000,15000,9.4,752,61,,45,0,OPEN
1280380,36,2022-02-14 00:00:00.000,25929.58,8.49,766,52,,35,0,OPEN
1635500,60,2022-10-05 00:00:00.000,39326.25,11.9,696,81,,27,0,OPEN
1405890,60,2023-01-17 00:00:00.000,15000,13.9,718,29,,24,0,OPEN
1713130,60,2021-03-02 00:00:00.000,20000,13.49,626,-9,,46,0,OPEN
1755900,48,2022-08-26 00:00:00.000,5500,9.4,751,4,,29,0,OPEN
223832,48,2024-07-11 00:00:00.000,7500,12.99,703,-83,,6,0,OPEN
1364710,48,2024-11-29 00:00:00.000,10000,11.99,843,0,11/30/2024,0,0,CLOSED
1949600,60,2022-09-29 00:00:00.000,15853.01,11.9,685,-1,11/30/2022,2,0,CLOSED
1390710,60,2021-08-03 00:00:00.000,16025.41,14.4,640,-6,,41,0,OPEN
1918250,48,2023-05-12 00:00:00.000,10000,17.4,666,35,9/30/2024,16,1,DEFAULT
1554100,48,2023-06-15 00:00:00.000,10000,15.4,708,-1,6/30/2023,0,0,CLOSED
712840,48,2024-09-30 00:00:00.000,14000,11.99,781,0,,4,0,OPEN
1860530,36,2022-12-01 00:00:00.000,12000,11.9,670,6,,25,0,OPEN
393200,24,2023-07-17 00:00:00.000,14578.9,15.4,713,51,8/31/2024,13,0,CLOSED
736770,60,2021-06-16 00:00:00.000,30000,9.4,783,-85,5/31/2023,23,0,CLOSED
1423820,60,2022-01-06 00:00:00.000,32000,9.49,725,21,,36,1,DEFAULT
941290,48,2022-07-13 00:00:00.000,11000,10.4,713,31,12/31/2023,17,0,CLOSED
1712040,48,2022-08-19 00:00:00.000,7860.62,14.4,630,13,1/31/2024,17,0,CLOSED
2068620,48,2024-06-12 00:00:00.000,30000,12.99,701,13,,7,0,OPEN
363720,60,2024-10-21 00:00:00.000,18500,12.99,726,0,,3,0,OPEN
1503860,60,2021-02-09 00:00:00.000,15000,8.49,763,-10,,47,0,OPEN
1223710,60,2022-11-29 00:00:00.000,20000,9.9,747,-27,10/31/2023,11,0,CLOSED
672690,36,2023-03-13 00:00:00.000,6000,13.9,701,9,5/31/2024,14,0,CLOSED
1449840,48,2024-06-21 00:00:00.000,4000,11.99,828,-31,,7,0,OPEN
576370,48,2024-05-31 00:00:00.000,8500,11.99,815,-17,,8,0,OPEN
85900,60,2025-01-21 00:00:00.000,30000,11.99,868,0,,0,0,OPEN
928670,48,2022-01-27 00:00:00.000,8500,9.49,711,-8,,36,0,OPEN
1929820,48,2022-08-08 00:00:00.000,4000,11.4,0,0,8/31/2022,0,0,CLOSED
1990620,48,2023-05-11 00:00:00.000,13500,19.4,632,-112,,20,0,OPEN
1824110,48,2023-09-29 00:00:00.000,10000,13.9,703,-8,,16,0,OPEN
1751700,36,2021-08-03 00:00:00.000,13000,11.4,690,20,4/30/2024,32,0,CLOSED
1845860,48,2022-01-28 00:00:00.000,7500,9.49,0,0,,36,0,OPEN
1339010,60,2022-04-08 00:00:00.000,21000,11.4,685,50,,33,0,OPEN
1178010,48,2022-06-14 00:00:00.000,5052.01,11.4,686,49,5/31/2024,23,0,CLOSED
1610230,48,2022-09-19 00:00:00.000,13900,14.4,649,-18,,28,0,OPEN
1455300,48,2023-11-07 00:00:00.000,14619.06,20.9,566,-12,,14,0,OPEN
2065820,48,2024-06-05 00:00:00.000,7500,12.99,0,0,,7,0,OPEN
